"lexeme_id","english","target","article","pos","sense","level","rank","tags"
"it.lex.affidabile","reliable","affidabile","","","","","1526","core-3000"
"it.lex.flessibile","flexible","flessibile","","","","","1527","core-3000"
"it.lex.timido","shy","timido","","","","","1528","core-3000"
"it.lex.sicuro-di-se","confident","sicuro di sé","","","","","1529","core-3000"
"it.lex.curioso","curious","curioso","","","","","1530","core-3000"
"it.lex.chiacchierone","talkative","chiacchierone","","","","","1531","core-3000"
"it.lex.sensibile","sensitive","sensibile","","","","","1532","core-3000"
"it.lex.testardo","stubborn","testardo","","","","","1533","core-3000"
"it.lex.ingenuo","naive","ingenuo","","","","","1534","core-3000"
"it.lex.maturo.mature","mature","maturo","","","","","1535","core-3000"
"it.lex.moderno","modern","moderno","","","","","1536","core-3000"
"it.lex.tradizionale","traditional","tradizionale","","","","","1537","core-3000"
"it.lex.antico","ancient","antico","","","","","1538","core-3000"
"it.lex.pericoloso","dangerous","pericoloso","","","","","1539","core-3000"
"it.lex.sicuro","safe","sicuro","","","","","1540","core-3000"
"it.lex.comodo","comfortable","comodo","","","","","1541","core-3000"
"it.lex.popolare","popular","popolare","","","","","1542","core-3000"
"it.lex.famoso","famous","famoso","","","","","1543","core-3000"
"it.lex.sposato","married","sposato","","","","","1544","core-3000"
"it.lex.divorziato","divorced","divorziato","","","","","1545","core-3000"
"it.lex.single-celibe-nubile","single","single / celibe / nubile","","","","","1546","core-3000"
"it.lex.istruito","educated","istruito","","","","","1547","core-3000"
"it.lex.esperto","experienced","esperto","","","","","1548","core-3000"
"it.lex.qualificato","qualified","qualificato","","","","","1549","core-3000"
"it.lex.buono-migliore-il-migliore","good – better – best","buono – migliore – il migliore","","","","","1550","core-3000"
"it.lex.cattivo-peggiore-il-peggiore","bad – worse – worst","cattivo – peggiore – il peggiore","","","","","1551","core-3000"
"it.lex.grande-piu-grande-il-piu-grande","big – bigger – biggest","grande – più grande – il più grande","","","","","1552","core-3000"
"it.lex.piccolo-piu-piccolo-il-piu-piccolo","small – smaller – smallest","piccolo – più piccolo – il più piccolo","","","","","1553","core-3000"
"it.lex.molto-di-piu-il-piu","much / many – more – most","molto – di più – il più","","","","","1554","core-3000"
"it.lex.poco-meno-il-meno","little / few – less – least","poco – meno – il meno","","","","","1555","core-3000"
"it.lex.alto-piu-alto-il-piu-alto","tall – taller – tallest","alto – più alto – il più alto","","","","","1556","core-3000"
"it.lex.vecchio-piu-vecchio-il-piu-vecchio","old – older – oldest","vecchio – più vecchio – il più vecchio","","","","","1557","core-3000"
"it.lex.giovane-piu-giovane-il-piu-giovane","young – younger – youngest","giovane – più giovane – il più giovane","","","","","1558","core-3000"
"it.lex.caro-piu-caro-il-piu-caro","expensive – more – most expensive","caro – più caro – il più caro","","","","","1559","core-3000"
"it.lex.veloce-piu-veloce-il-piu-veloce","fast – faster – fastest","veloce – più veloce – il più veloce","","","","","1560","core-3000"
"it.lex.bello-piu-bello-il-piu-bello","beautiful – more – most beautiful","bello – più bello – il più bello","","","","","1561","core-3000"
"it.lex.grande-quanto-cosi-grande-come","as big as","grande quanto / così grande come","","","","","1562","core-3000"
"it.lex.piu-grande-di","bigger than","più grande di","","","","","1563","core-3000"
"it.lex.il-piu-grande","the biggest","il più grande","","","","","1564","core-3000"
"it.lex.il-piu-velocemente-possibile","as fast as possible","il più velocemente possibile","","","","","1565","core-3000"
"it.lex.meglio-del-previsto","better than expected","meglio del previsto","","","","","1566","core-3000"
"it.lex.piu-pratichi-meglio-e","the more you practice, the better","più pratichi, meglio è","","","","","1567","core-3000"
"it.lex.prima-e-meglio-e","the sooner the better","prima è, meglio è","","","","","1568","core-3000"
"it.lex.ancora-meglio","even better","ancora meglio","","","","","1569","core-3000"
"it.lex.molto-peggio","much worse","molto peggio","","","","","1570","core-3000"
"it.lex.non-cosi-buono-come","not as good as","non così buono come","","","","","1571","core-3000"
"it.lex.grande-il-doppio","twice as big","grande il doppio","","","","","1572","core-3000"
"it.lex.adesso-ora","now","adesso / ora","","","","","1573","core-3000"
"it.lex.poi-allora","then","poi / allora","","","","","1574","core-3000"
"it.lex.presto.soon","soon","presto","","","","","1575","core-3000"
"it.lex.dopo-piu-tardi","later","dopo / più tardi","","","","","1576","core-3000"
"it.lex.prima","before","prima","","","","","1577","core-3000"
"it.lex.dopo","after","dopo","","","","","1578","core-3000"
"it.lex.gia","already","già","","","","","1579","core-3000"
"it.lex.ancora","still","ancora","","","","","1580","core-3000"
"it.lex.non-piu","no longer","non più","","","","","1581","core-3000"
"it.lex.di-nuovo-ancora","again","di nuovo / ancora","","","","","1582","core-3000"
"it.lex.sempre","always","sempre","","","","","1583","core-3000"
"it.lex.mai","never","mai","","","","","1584","core-3000"
"it.lex.spesso","often","spesso","","","","","1585","core-3000"
"it.lex.a-volte","sometimes","a volte","","","","","1586","core-3000"
"it.lex.di-solito","usually","di solito","","","","","1587","core-3000"
"it.lex.raramente","rarely","raramente","","","","","1588","core-3000"
"it.lex.finalmente","finally","finalmente","","","","","1589","core-3000"
"it.lex.improvvisamente","suddenly","improvvisamente","","","","","1590","core-3000"
"it.lex.subito-immediatamente","immediately","subito / immediatamente","","","","","1591","core-3000"
"it.lex.gradualmente","gradually","gradualmente","","","","","1592","core-3000"
"it.lex.recentemente","recently","recentemente","","","","","1593","core-3000"
"it.lex.oggigiorno","nowadays","oggigiorno","","","","","1594","core-3000"
"it.lex.quotidianamente","daily","quotidianamente","","","","","1595","core-3000"
"it.lex.settimanalmente","weekly","settimanalmente","","","","","1596","core-3000"
"it.lex.mensilmente","monthly","mensilmente","","","","","1597","core-3000"
"it.lex.annualmente","yearly","annualmente","","","","","1598","core-3000"
"it.lex.presto.early","early","presto","","","","","1599","core-3000"
"it.lex.tardi","late","tardi","","","","","1600","core-3000"
"it.lex.in-orario-puntuale","on time","in orario / puntuale","","","","","1601","core-3000"
"it.lex.ovunque","everywhere","ovunque","","","","","1604","core-3000"
"it.lex.da-nessuna-parte","nowhere","da nessuna parte","","","","","1605","core-3000"
"it.lex.da-qualche-parte","somewhere","da qualche parte","","","","","1606","core-3000"
"it.lex.di-sopra","upstairs","di sopra","","","","","1607","core-3000"
"it.lex.di-sotto","downstairs","di sotto","","","","","1608","core-3000"
"it.lex.dentro","inside","dentro","","","","","1609","core-3000"
"it.lex.fuori","outside","fuori","","","","","1610","core-3000"
"it.lex.vicino.nearby","nearby","vicino","","","","","1611","core-3000"
"it.lex.lontano","far away","lontano","","","","","1612","core-3000"
"it.lex.all-estero","abroad","all'estero","","","","","1613","core-3000"
"it.lex.a-casa","at home","a casa","","","","","1614","core-3000"
"it.lex.dritto","straight ahead","dritto","","","","","1615","core-3000"
"it.lex.a-sinistra","to the left","a sinistra","","","","","1616","core-3000"
"it.lex.a-destra","to the right","a destra","","","","","1617","core-3000"
"it.lex.velocemente","quickly","velocemente","","","","","1618","core-3000"
"it.lex.lentamente","slowly","lentamente","","","","","1619","core-3000"
"it.lex.con-cura","carefully","con cura","","","","","1620","core-3000"
"it.lex.facilmente","easily","facilmente","","","","","1621","core-3000"
"it.lex.insieme","together","insieme","","","","","1622","core-3000"
"it.lex.da-solo-a","alone","da solo/a","","","","","1623","core-3000"
"it.lex.apposta-di-proposito","on purpose","apposta / di proposito","","","","","1624","core-3000"
"it.lex.per-caso","by chance","per caso","","","","","1625","core-3000"
"it.lex.accidentalmente","accidentally","accidentalmente","","","","","1626","core-3000"
"it.lex.volentieri","gladly","volentieri","","","","","1627","core-3000"
"it.lex.a-malincuore","reluctantly","a malincuore","","","","","1628","core-3000"
"it.lex.circa-approssimativamente","approximately","circa / approssimativamente","","","","","1629","core-3000"
"it.lex.esattamente","exactly","esattamente","","","","","1630","core-3000"
"it.lex.quasi","almost","quasi","","","","","1631","core-3000"
"it.lex.almeno","at least","almeno","","","","","1632","core-3000"
"it.lex.al-massimo","at most","al massimo","","","","","1633","core-3000"
"it.lex.specialmente","especially","specialmente","","","","","1634","core-3000"
"it.lex.principalmente","mainly","principalmente","","","","","1635","core-3000"
"it.lex.soprattutto","above all","soprattutto","","","","","1636","core-3000"
"it.lex.altrimenti","otherwise","altrimenti","","","","","1637","core-3000"
"it.lex.comunque","anyway","comunque","","","","","1638","core-3000"
"it.lex.in-realta-effettivamente","actually","in realtà / effettivamente","","","","","1639","core-3000"
"it.lex.davvero-infatti","indeed","davvero / infatti","","","","","1640","core-3000"
"it.lex.purtroppo","unfortunately","purtroppo","","","","","1641","core-3000"
"it.lex.fortunatamente","fortunately","fortunatamente","","","","","1642","core-3000"
"it.lex.chiaramente","clearly","chiaramente","","","","","1643","core-3000"
"it.lex.apparentemente","apparently","apparentemente","","","","","1644","core-3000"
"it.lex.molto","very","molto","","","","","1645","core-3000"
"it.lex.abbastanza.quite","quite","abbastanza","","","","","1646","core-3000"
"it.lex.troppo.too","too","troppo","","","","","1647","core-3000"
"it.lex.abbastanza.enough","enough","abbastanza","","","","","1648","core-3000"
"it.lex.estremamente","extremely","estremamente","","","","","1649","core-3000"
"it.lex.abbastanza.fairly","fairly","abbastanza","","","","","1650","core-3000"
"it.lex.piuttosto","rather","piuttosto","","","","","1651","core-3000"
"it.lex.di-piu-piu","more","di più / più","","","","","1652","core-3000"
"it.lex.meno","less","meno","","","","","1653","core-3000"
"it.lex.forse.perhaps","perhaps","forse","","","","","1654","core-3000"
"it.lex.probabilmente","probably","probabilmente","","","","","1655","core-3000"
"it.lex.certamente","certainly","certamente","","","","","1656","core-3000"
"it.lex.sicuramente","definitely","sicuramente","","","","","1657","core-3000"
"it.lex.forse.maybe","maybe","forse","","","","","1658","core-3000"
"it.lex.davvero","really","davvero","","","","","1659","core-3000"
"it.lex.veramente","truly","veramente","","","","","1660","core-3000"
"it.lex.cosi","so","così","","","","","1661","core-3000"
"it.lex.anche","too (also)","anche","","","","","1662","core-3000"
"it.lex.solo-soltanto","only","solo / soltanto","","","","","1663","core-3000"
"it.lex.anche-persino","even","anche / persino","","","","","1664","core-3000"
"it.lex.appena-solo","just","appena / solo","","","","","1665","core-3000"
"it.lex.ancora-pero","yet","ancora / però","","","","","1666","core-3000"
"it.lex.in","in","in","","","","","1667","core-3000"
"it.lex.su","on","su","","","","","1668","core-3000"
"it.lex.a","at","a","","","","","1669","core-3000"
"it.lex.a-verso","to","a / verso","","","","","1670","core-3000"
"it.lex.da.from","from","da","","","","","1671","core-3000"
"it.lex.di","of","di","","","","","1672","core-3000"
"it.lex.con","with","con","","","","","1673","core-3000"
"it.lex.senza","without","senza","","","","","1674","core-3000"
"it.lex.per.for","for","per","","","","","1675","core-3000"
"it.lex.da-per","by","da / per","","","","","1676","core-3000"
"it.lex.di-su-circa","about","di / su / circa","","","","","1677","core-3000"
"it.lex.attraverso","through","attraverso","","","","","1678","core-3000"
"it.lex.tra-fra.between","between","tra / fra","","","","","1679","core-3000"
"it.lex.tra-fra.among","among","tra / fra","","","","","1680","core-3000"
"it.lex.dietro","behind","dietro","","","","","1681","core-3000"
"it.lex.davanti-a","in front of","davanti a","","","","","1682","core-3000"
"it.lex.accanto-a","next to","accanto a","","","","","1683","core-3000"
"it.lex.di-fronte-a","opposite","di fronte a","","","","","1684","core-3000"
"it.lex.sopra","above","sopra","","","","","1685","core-3000"
"it.lex.sotto","below","sotto","","","","","1686","core-3000"
"it.lex.vicino-a","near","vicino a","","","","","1687","core-3000"
"it.lex.lontano-da","far from","lontano da","","","","","1688","core-3000"
"it.lex.lungo.along","along","lungo","","","","","1689","core-3000"
"it.lex.intorno-a","around","intorno a","","","","","1690","core-3000"
"it.lex.contro","against","contro","","","","","1691","core-3000"
"it.lex.nonostante","despite","nonostante","","","","","1692","core-3000"
"it.lex.secondo.according-to","according to","secondo","","","","","1693","core-3000"
"it.lex.invece-di","instead of","invece di","","","","","1694","core-3000"
"it.lex.a-causa-di","because of","a causa di","","","","","1695","core-3000"
"it.lex.grazie-a","thanks to","grazie a","","","","","1696","core-3000"
"it.lex.durante","during","durante","","","","","1697","core-3000"
"it.lex.prima-di","before","prima di","","","","","1699","core-3000"
"it.lex.da.since","since","da","","","","","1700","core-3000"
"it.lex.fino-a","until","fino a","","","","","1701","core-3000"
"it.lex.e","and","e","","","","","1702","core-3000"
"it.lex.o","or","o","","","","","1703","core-3000"
"it.lex.ma","but","ma","","","","","1704","core-3000"
"it.lex.perche","because","perché","","","","","1705","core-3000"
"it.lex.sebbene-benche-anche-se","although","sebbene / benché / anche se","","","","","1706","core-3000"
"it.lex.se.if","if","se","","","","","1707","core-3000"
"it.lex.quando","when","quando","","","","","1708","core-3000"
"it.lex.mentre","while","mentre","","","","","1709","core-3000"
"it.lex.da-quando","since (time)","da quando","","","","","1710","core-3000"
"it.lex.finche.until-conj","until (conj.)","finché","","","","","1711","core-3000"
"it.lex.affinche-cosi-che","so that","affinché / così che","","","","","1712","core-3000"
"it.lex.per.in-order-to","in order to","per","","","","","1713","core-3000"
"it.lex.appena","as soon as","appena","","","","","1714","core-3000"
"it.lex.finche.as-long-as","as long as","finché","","","","","1715","core-3000"
"it.lex.se.whether","whether","se","","","","","1716","core-3000"
"it.lex.che","that (conj.)","che","","","","","1717","core-3000"
"it.lex.pero-tuttavia","however","però / tuttavia","","","","","1718","core-3000"
"it.lex.quindi-percio","therefore","quindi / perciò","","","","","1719","core-3000"
"it.lex.inoltre","moreover","inoltre","","","","","1720","core-3000"
"it.lex.tuttavia","nevertheless","tuttavia","","","","","1721","core-3000"
"it.lex.d-altra-parte","on the other hand","d'altra parte","","","","","1722","core-3000"
"it.lex.in-aggiunta-inoltre","in addition","in aggiunta / inoltre","","","","","1723","core-3000"
"it.lex.per-esempio-ad-esempio","for example","per esempio / ad esempio","","","","","1724","core-3000"
"it.lex.in-altre-parole","in other words","in altre parole","","","","","1725","core-3000"
"it.lex.sia-che","both ... and ...","sia ... che ...","","","","","1726","core-3000"
"it.lex.o-o","either ... or ...","o ... o ...","","","","","1727","core-3000"
"it.lex.ne-ne","neither ... nor ...","né ... né ...","","","","","1728","core-3000"
"it.lex.non-solo-ma-anche","not only ... but also ...","non solo ... ma anche ...","","","","","1729","core-3000"
"it.lex.non","not","non","","","","","1730","core-3000"
"it.lex.per-niente","not at all","per niente","","","","","1734","core-3000"
"it.lex.non-ancora","not yet","non ancora","","","","","1735","core-3000"
"it.lex.ciao-salve","Hello!","Ciao! / Salve!","","","","","1737","core-3000"
"it.lex.buongiorno","Good morning!","Buongiorno!","","","","","1738","core-3000"
"it.lex.buon-pomeriggio","Good afternoon!","Buon pomeriggio!","","","","","1739","core-3000"
"it.lex.buona-sera","Good evening!","Buona sera!","","","","","1740","core-3000"
"it.lex.buona-notte","Good night!","Buona notte!","","","","","1741","core-3000"
"it.lex.arrivederci","Goodbye!","Arrivederci!","","","","","1742","core-3000"
"it.lex.a-dopo","See you later!","A dopo!","","","","","1743","core-3000"
"it.lex.a-presto","See you soon!","A presto!","","","","","1744","core-3000"
"it.lex.ciao","Bye! (informal)","Ciao!","","","","","1745","core-3000"
"it.lex.come-stai-come-sta","How are you?","Come stai? / Come sta?","","","","","1746","core-3000"
"it.lex.sto-bene-grazie","I'm fine, thank you.","Sto bene, grazie.","","","","","1747","core-3000"
"it.lex.non-molto-bene","Not so well.","Non molto bene.","","","","","1748","core-3000"
"it.lex.cosi-cosi","So so.","Così così.","","","","","1749","core-3000"
"it.lex.per-favore-per-piacere","Please.","Per favore / Per piacere.","","","","","1750","core-3000"
"it.lex.grazie","Thank you.","Grazie.","","","","","1751","core-3000"
"it.lex.grazie-mille","Thank you very much.","Grazie mille.","","","","","1752","core-3000"
"it.lex.prego","You're welcome.","Prego.","","","","","1753","core-3000"
"it.lex.scusi-scusa","Excuse me.","Scusi / Scusa.","","","","","1754","core-3000"
"it.lex.mi-dispiace","I'm sorry.","Mi dispiace.","","","","","1755","core-3000"
"it.lex.nessun-problema","No problem.","Nessun problema.","","","","","1756","core-3000"
"it.lex.certo","Of course!","Certo!","","","","","1757","core-3000"
"it.lex.in-bocca-al-lupo.good-luck","Good luck!","In bocca al lupo!","","","","","1758","core-3000"
"it.lex.crepi","Reply to 'in bocca al lupo'","Crepi!","","","","","1759","core-3000"
"it.lex.divertiti","Have fun!","Divertiti!","","","","","1760","core-3000"
"it.lex.complimenti-congratulazioni","Congratulations!","Complimenti! / Congratulazioni!","","","","","1761","core-3000"
"it.lex.buon-compleanno","Happy birthday!","Buon compleanno!","","","","","1762","core-3000"
"it.lex.buon-natale","Merry Christmas!","Buon Natale!","","","","","1763","core-3000"
"it.lex.buon-anno","Happy New Year!","Buon Anno!","","","","","1764","core-3000"
"it.lex.salute-cin-cin","Cheers!","Salute! / Cin cin!","","","","","1765","core-3000"
"it.lex.salute-jzc56n","Bless you!","Salute!","","","","","1766","core-3000"
"it.lex.guarisci-presto","Get well soon!","Guarisci presto!","","","","","1767","core-3000"
"it.lex.aiuto","Help!","Aiuto!","","","","","1768","core-3000"
"it.lex.come-ti-chiami-come-si-chiama","What's your name?","Come ti chiami? / Come si chiama?","","","","","1769","core-3000"
"it.lex.mi-chiamo","My name is...","Mi chiamo...","","","","","1770","core-3000"
"it.lex.di-dove-sei","Where are you from?","Di dove sei?","","","","","1771","core-3000"
"it.lex.sono-ungherese-vengo-dall-ungheria","I'm from Hungary.","Sono ungherese / Vengo dall'Ungheria.","","","","","1772","core-3000"
"it.lex.abito-a-roma","I live in Rome.","Abito a Roma.","","","","","1773","core-3000"
"it.lex.piacere-di-conoscerti","Nice to meet you.","Piacere di conoscerti.","","","","","1774","core-3000"
"it.lex.parli-italiano","Do you speak Italian?","Parli italiano?","","","","","1775","core-3000"
"it.lex.non-capisco","I don't understand.","Non capisco.","","","","","1776","core-3000"
"it.lex.puoi-ripetere-puo-ripetere","Could you repeat that?","Puoi ripetere? / Può ripetere?","","","","","1777","core-3000"
"it.lex.puoi-parlare-piu-lentamente","Could you speak more slowly?","Puoi parlare più lentamente?","","","","","1778","core-3000"
"it.lex.cosa-significa","What does that mean?","Cosa significa?","","","","","1779","core-3000"
"it.lex.come-si-dice-in-italiano","How do you say... in Italian?","Come si dice... in italiano?","","","","","1780","core-3000"
"it.lex.puoi-aiutarmi","Can you help me?","Puoi aiutarmi?","","","","","1781","core-3000"
"it.lex.vorrei","I would like...","Vorrei...","","","","","1782","core-3000"
"it.lex.ho-bisogno-di","I need...","Ho bisogno di...","","","","","1783","core-3000"
"it.lex.quanto-costa","How much does it cost?","Quanto costa?","","","","","1784","core-3000"
"it.lex.dov-e-il-bagno","Where is the toilet?","Dov'è il bagno?","","","","","1785","core-3000"
"it.lex.il-conto-per-favore","The bill, please.","Il conto, per favore.","","","","","1786","core-3000"
"it.lex.buon-appetito","Enjoy your meal!","Buon appetito!","","","","","1787","core-3000"
"it.lex.era-delizioso","It was delicious!","Era delizioso!","","","","","1788","core-3000"
"it.lex.giri-a-sinistra","Turn left.","Giri a sinistra.","","","","","1789","core-3000"
"it.lex.giri-a-destra","Turn right.","Giri a destra.","","","","","1790","core-3000"
"it.lex.vada-dritto","Go straight ahead.","Vada dritto.","","","","","1791","core-3000"
"it.lex.c-e-il-sole","It's sunny.","C'è il sole.","","","","","1792","core-3000"
"it.lex.piove","It's raining.","Piove.","","","","","1793","core-3000"
"it.lex.nevica","It's snowing.","Nevica.","","","","","1794","core-3000"
"it.lex.fa-freddo","It's cold.","Fa freddo.","","","","","1795","core-3000"
"it.lex.fa-caldo","It's hot.","Fa caldo.","","","","","1796","core-3000"
"it.lex.penso-che","I think that...","Penso che...","","","","","1797","core-3000"
"it.lex.a-mio-avviso-secondo-me","In my opinion...","A mio avviso... / Secondo me...","","","","","1798","core-3000"
"it.lex.sono-d-accordo","I agree.","Sono d'accordo.","","","","","1799","core-3000"
"it.lex.non-sono-d-accordo","I disagree.","Non sono d'accordo.","","","","","1800","core-3000"
"it.lex.non-sono-sicuro-a","I'm not sure.","Non sono sicuro/a.","","","","","1801","core-3000"
"it.lex.forse","Maybe.","Forse.","","","","","1802","core-3000"
"it.lex.sicuramente-dnfszw","Definitely.","Sicuramente.","","","","","1803","core-3000"
"it.lex.che-bello-ottimo","That's great!","Che bello! / Ottimo!","","","","","1804","core-3000"
"it.lex.mi-piace","I like it.","Mi piace.","","","","","1805","core-3000"
"it.lex.non-mi-piace","I don't like it.","Non mi piace.","","","","","1806","core-3000"
"it.lex.sono-felice","I'm happy.","Sono felice.","","","","","1807","core-3000"
"it.lex.sono-stanco-a","I'm tired.","Sono stanco/a.","","","","","1808","core-3000"
"it.lex.ho-fame","I'm hungry.","Ho fame.","","","","","1809","core-3000"
"it.lex.ho-sete","I'm thirsty.","Ho sete.","","","","","1810","core-3000"
"it.lex.sono-di-fretta","I'm in a hurry.","Sono di fretta.","","","","","1811","core-3000"
"it.lex.ho-tempo","I have time.","Ho tempo.","","","","","1812","core-3000"
"it.lex.andiamo","Let's go!","Andiamo!","","","","","1813","core-3000"
"it.lex.cos-e-successo","What happened?","Cos'è successo?","","","","","1814","core-3000"
"it.lex.sei-pronto-a","Are you ready?","Sei pronto/a?","","","","","1815","core-3000"
"it.lex.com-e-andata-la-giornata","How was your day?","Com'è andata la giornata?","","","","","1816","core-3000"
"it.lex.non-importa","Never mind.","Non importa.","","","","","1817","core-3000"
"it.lex.non-fa-niente","It doesn't matter.","Non fa niente.","","","","","1818","core-3000"
"it.lex.davvero-1rb2qnt","Really?!","Davvero?!","","","","","1819","core-3000"
"it.lex.sul-serio","Are you serious?","Sul serio?","","","","","1820","core-3000"
"it.lex.impossibile-ma-dai","No way!","Impossibile! / Ma dai!","","","","","1821","core-3000"
"it.lex.che-coincidenza","What a coincidence!","Che coincidenza!","","","","","1822","core-3000"
"it.lex.capisco-ah-capito","I see.","Capisco. / Ah, capito.","","","","","1823","core-3000"
"it.lex.ha-senso","That makes sense.","Ha senso.","","","","","1824","core-3000"
"it.lex.ci-pensero","I'll think about it.","Ci penserò.","","","","","1825","core-3000"
"it.lex.buona-idea","That's a good idea.","Buona idea.","","","","","1826","core-3000"
"it.lex.hai-ragione","You're right.","Hai ragione.","","","","","1827","core-3000"
"it.lex.un-momento-per-favore","One moment, please.","Un momento, per favore.","","","","","1828","core-3000"
"it.lex.continua","Keep going!","Continua!","","","","","1829","core-3000"
"it.lex.non-mollare","Don't give up!","Non mollare!","","","","","1830","core-3000"
"it.lex.ce-la-fai","You can do it!","Ce la fai!","","","","","1831","core-3000"
"it.lex.bravo-a","Well done!","Bravo/a!","","","","","1832","core-3000"
"it.lex.io-andrei","I would go","io andrei","","","","","1833","core-3000"
"it.lex.io-comprerei","I would buy","io comprerei","","","","","1834","core-3000"
"it.lex.io-mangerei","I would eat","io mangerei","","","","","1835","core-3000"
"it.lex.vorrei-1tigz5d","I would like","vorrei","","","","","1836","core-3000"
"it.lex.io-sarei","I would be","io sarei","","","","","1837","core-3000"
"it.lex.tu-saresti","you would be (sg.)","tu saresti","","","","","1838","core-3000"
"it.lex.lui-lei-sarebbe","he / she would be","lui / lei sarebbe","","","","","1839","core-3000"
"it.lex.noi-saremmo","we would be","noi saremmo","","","","","1840","core-3000"
"it.lex.loro-sarebbero","they would be","loro sarebbero","","","","","1841","core-3000"
"it.lex.io-avrei","I would have","io avrei","","","","","1842","core-3000"
"it.lex.tu-avresti","you would have (sg.)","tu avresti","","","","","1843","core-3000"
"it.lex.lui-avrebbe","he would have","lui avrebbe","","","","","1844","core-3000"
"it.lex.noi-avremmo","we would have","noi avremmo","","","","","1845","core-3000"
"it.lex.io-potrei","I could","io potrei","","","","","1846","core-3000"
"it.lex.tu-potresti","you could (sg.)","tu potresti","","","","","1847","core-3000"
"it.lex.lui-lei-potrebbe","he could","lui / lei potrebbe","","","","","1848","core-3000"
"it.lex.noi-potremmo","we could","noi potremmo","","","","","1849","core-3000"
"it.lex.loro-potrebbero","they could","loro potrebbero","","","","","1850","core-3000"
"it.lex.io-dovrei.i-would-have-to","I would have to","io dovrei","","","","","1851","core-3000"
"it.lex.lui-lei-dovrebbe","he would have to","lui / lei dovrebbe","","","","","1852","core-3000"
"it.lex.noi-dovremmo","we would have to","noi dovremmo","","","","","1853","core-3000"
"it.lex.io-dovrei.i-should","I should","io dovrei","","","","","1854","core-3000"
"it.lex.se-fossi-ricco-a","If I were rich...","Se fossi ricco/a...","","","","","1855","core-3000"
"it.lex.se-avessi-piu-tempo","If I had more time...","Se avessi più tempo...","","","","","1856","core-3000"
"it.lex.vorrei-poter-volare","I wish I could fly.","Vorrei poter volare.","","","","","1857","core-3000"
"it.lex.viaggerei-se-avessi-soldi","I would travel if I had money.","Viaggerei se avessi soldi.","","","","","1858","core-3000"
"it.lex.potresti-aiutarmi-per-favore","Could you help me, please?","Potresti aiutarmi, per favore?","","","","","1859","core-3000"
"it.lex.sarebbe-fantastico","That would be great.","Sarebbe fantastico.","","","","","1860","core-3000"
"it.lex.sarebbe-meglio","It would be better to...","Sarebbe meglio...","","","","","1861","core-3000"
"it.lex.preferirei","I would prefer...","Preferirei...","","","","","1862","core-3000"
"it.lex.cosa-faresti","What would you do?","Cosa faresti?","","","","","1863","core-3000"
"it.lex.avrei-dovuto-dirlo","I should have said that.","Avrei dovuto dirlo.","","","","","1864","core-3000"
"it.lex.avrebbe-potuto-venire","He could have come.","Avrebbe potuto venire.","","","","","1865","core-3000"
"it.lex.magari-fosse-vero","I wish it were true.","Magari fosse vero.","","","","","1866","core-3000"
"it.lex.ti-dispiace-se","Would you mind if I...?","Ti dispiace se...?","","","","","1867","core-3000"
"it.lex.ti-sarei-grato-se-potessi","I'd appreciate it if you could...","Ti sarei grato se potessi...","","","","","1868","core-3000"
"it.lex.penso-che-sia-stanco","I think that he is tired. (conj.)","Penso che sia stanco.","","","","","1869","core-3000"
"it.lex.spero-che-sia-vero","I hope that it is true. (conj.)","Spero che sia vero.","","","","","1870","core-3000"
"it.lex.vuole-che-lui-venga","She wants him to come. (conj.)","Vuole che lui venga.","","","","","1871","core-3000"
"it.lex.e-importante-che-tu-sappia","It's important that you know.","È importante che tu sappia.","","","","","1872","core-3000"
"it.lex.sebbene-stia-piovendo","Although it's raining... (conj.)","Sebbene stia piovendo...","","","","","1873","core-3000"
"it.lex.senza-sapere","Without knowing.","Senza sapere.","","","","","1874","core-3000"
"it.lex.vieni","Come! (tu)","Vieni!","","","","","1875","core-3000"
"it.lex.vai","Go! (tu)","Vai!","","","","","1876","core-3000"
"it.lex.aspetta","Wait! (tu)","Aspetta!","","","","","1877","core-3000"
"it.lex.fermati","Stop! (tu)","Fermati!","","","","","1878","core-3000"
"it.lex.ascolta","Listen! (tu)","Ascolta!","","","","","1879","core-3000"
"it.lex.guarda","Look! (tu)","Guarda!","","","","","1880","core-3000"
"it.lex.siediti","Sit down! (tu)","Siediti!","","","","","1881","core-3000"
"it.lex.alzati","Stand up! (tu)","Alzati!","","","","","1882","core-3000"
"it.lex.entra","Come in! (tu)","Entra!","","","","","1883","core-3000"
"it.lex.esci","Go out! (tu)","Esci!","","","","","1884","core-3000"
"it.lex.stai-zitto-a","Be quiet! (tu)","Stai zitto/a!","","","","","1885","core-3000"
"it.lex.stai-attento-a","Be careful! (tu)","Stai attento/a!","","","","","1886","core-3000"
"it.lex.aiutami","Help me! (tu)","Aiutami!","","","","","1887","core-3000"
"it.lex.leggi-questo","Read this! (tu)","Leggi questo!","","","","","1888","core-3000"
"it.lex.parla-lentamente","Speak slowly! (tu)","Parla lentamente!","","","","","1889","core-3000"
"it.lex.dimmi","Tell me! (tu)","Dimmi!","","","","","1890","core-3000"
"it.lex.dammi","Give me! (tu)","Dammi!","","","","","1891","core-3000"
"it.lex.prendilo","Take it! (tu)","Prendilo!","","","","","1892","core-3000"
"it.lex.portalo","Bring it! (tu)","Portalo!","","","","","1893","core-3000"
