"id","lexeme_id","english","target","article","hint"
"w1676","de.lex.wie-war-dein-tag","How was your day?","Wie war dein Tag?","",""
"w1677","de.lex.nicht-mein-ding","Not my cup of tea.","Nicht mein Ding.","",""
"w1678","de.lex.das-macht-sinn","That makes sense.","Das macht Sinn.","",""
"w1679","de.lex.macht-nichts","Never mind.","Macht nichts.","",""
"w1680","de.lex.es-ist-egal","It doesn't matter.","Es ist egal.","",""
"w1681","de.lex.wirklich","Really?!","Wirklich?!","",""
"w1682","de.lex.im-ernst","Are you serious?","Im Ernst?","",""
"w1683","de.lex.nicht-moeglich","No way!","Nicht möglich!","",""
"w1684","de.lex.was-fuer-ein-zufall","What a coincidence!","Was für ein Zufall!","",""
"w1685","de.lex.ich-verstehe-ach-so","I see.","Ich verstehe. / Ach so.","",""
"w1686","de.lex.ich-werde-darueber-nachdenken","I'll think about it.","Ich werde darüber nachdenken.","",""
"w1687","de.lex.das-ist-eine-gute-idee","That's a good idea.","Das ist eine gute Idee.","",""
"w1688","de.lex.sie-haben-recht","You're right.","Sie haben recht.","",""
"w1689","de.lex.einen-moment-bitte","One moment, please.","Einen Moment, bitte.","",""
"w1690","de.lex.mach-weiter","Keep going!","Mach weiter!","",""
"w1691","de.lex.gib-nicht-auf","Don't give up!","Gib nicht auf!","",""
"w1692","de.lex.du-schaffst-das","You can do it!","Du schaffst das!","",""
"w1693","de.lex.ich-wuerde-gehen","I would go","ich würde gehen","",""
"w1694","de.lex.ich-wuerde-kaufen","I would buy","ich würde kaufen","",""
"w1695","de.lex.wuerdest-du-mir-helfen","Would you help me?","Würdest du mir helfen?","",""
"w1696","de.lex.ich-waere","I would be","ich wäre","",""
"w1697","de.lex.du-waerst","you would be (sg.)","du wärst","",""
"w1698","de.lex.er-sie-waere","he / she would be","er/sie wäre","",""
"w1699","de.lex.wir-waeren","we would be","wir wären","",""
"w1700","de.lex.ich-haette","I would have","ich hätte","",""
"w1701","de.lex.du-haettest","you would have (sg.)","du hättest","",""
"w1702","de.lex.er-haette","he would have","er hätte","",""
"w1703","de.lex.wir-haetten","we would have","wir hätten","",""
"w1704","de.lex.ich-koennte","I could (conditional)","ich könnte","",""
"w1705","de.lex.du-koenntest","you could (sg.)","du könntest","",""
"w1706","de.lex.er-koennte","he could (conditional)","er könnte","",""
"w1707","de.lex.wir-koennten","we could (conditional)","wir könnten","",""
"w1708","de.lex.ich-muesste","I would have to","ich müsste","",""
"w1709","de.lex.er-muesste","he would have to","er müsste","",""
"w1710","de.lex.ich-sollte.i-should","I should (ought to)","ich sollte","",""
"w1711","de.lex.er-sollte.he-should","he should","er sollte","",""
"w1712","de.lex.wenn-ich-reich-waere","If I were rich...","Wenn ich reich wäre...","",""
"w1713","de.lex.wenn-ich-mehr-zeit-haette","If I had more time...","Wenn ich mehr Zeit hätte...","",""
"w1714","de.lex.ich-wuenschte-ich-koennte-fliegen","I wish I could fly.","Ich wünschte, ich könnte fliegen.","",""
"w1715","de.lex.ich-wuerde-reisen-wenn-ich-geld-haette","I would travel if I had money.","Ich würde reisen, wenn ich Geld hätte.","",""
"w1716","de.lex.koenntest-du-mir-bitte-helfen","Could you help me, please?","Könntest du mir bitte helfen?","",""
"w1717","de.lex.das-waere-toll","That would be great.","Das wäre toll.","",""
"w1718","de.lex.es-waere-besser","It would be better to...","Es wäre besser,...","",""
"w1719","de.lex.ich-wuerde-lieber","I would prefer...","Ich würde lieber...","",""
"w1720","de.lex.was-wuerdest-du-tun","What would you do?","Was würdest du tun?","",""
"w1721","de.lex.ich-haette-das-sagen-sollen","I should have said that.","Ich hätte das sagen sollen.","",""
"w1722","de.lex.er-haette-kommen-koennen","He could have come.","Er hätte kommen können.","",""
"w1723","de.lex.wir-haetten-frueher-abfahren-sollen","We should have left earlier.","Wir hätten früher abfahren sollen.","",""
"w1724","de.lex.wenn-ich-das-nur-gewusst-haette","If only I had known...","Wenn ich das nur gewusst hätte...","",""
"w1725","de.lex.wuerde-es-ihnen-etwas-ausmachen-wenn-ich","Would you mind if I...?","Würde es Ihnen etwas ausmachen, wenn ich...?","",""
"w1726","de.lex.ich-waere-dankbar-wenn-sie","I'd appreciate it if you could...","Ich wäre dankbar, wenn Sie...","",""
"w1727","de.lex.zwei-fliegen-mit-einer-klappe-schlagen","to kill two birds with one stone","zwei Fliegen mit einer Klappe schlagen","",""
"w1728","de.lex.jemanden-auf-den-arm-nehmen","to pull someone's leg","jemanden auf den Arm nehmen","",""
"w1729","de.lex.den-nagel-auf-den-kopf-treffen","to hit the nail on the head","den Nagel auf den Kopf treffen","",""
"w1730","de.lex.alle-jubeljahre-einmal","once in a blue moon","alle Jubeljahre einmal","",""
"w1731","de.lex.hals-und-beinbruch","to break a leg!","Hals- und Beinbruch!","",""
"w1732","de.lex.zwei-linke-haende-haben","to be all thumbs","zwei linke Hände haben","",""
"w1733","de.lex.die-katze-aus-dem-sack-lassen","to let the cat out of the bag","die Katze aus dem Sack lassen","",""
"w1734","de.lex.kalte-fuesse-bekommen","to get cold feet","kalte Füße bekommen","",""
"w1735","de.lex.im-siebten-himmel-sein","to be on cloud nine","im siebten Himmel sein","",""
"w1736","de.lex.eine-nacht-darueber-schlafen","to sleep on it","eine Nacht darüber schlafen","",""
"w1737","de.lex.zwischen-den-zeilen-lesen","to read between the lines","zwischen den Zeilen lesen","",""
"w1738","de.lex.im-gleichen-boot-sitzen","to be in the same boat","im gleichen Boot sitzen","",""
"w1739","de.lex.alles-ausplaudern","to spill the beans","alles ausplaudern","",""
"w1740","de.lex.oel-ins-feuer-giessen","to add fuel to the fire","Öl ins Feuer gießen","",""
"w1741","de.lex.das-handtuch-werfen","to throw in the towel","das Handtuch werfen","",""
"w1742","de.lex.gruen-vor-neid-sein","to be green with envy","grün vor Neid sein","",""
"w1743","de.lex.jedes-unglueck-hat-auch-sein-gutes","every cloud has a silver lining","jedes Unglück hat auch sein Gutes","",""
"w1744","de.lex.besser-spaet-als-nie","better late than never","besser spät als nie","",""
"w1745","de.lex.zeit-ist-geld","time is money","Zeit ist Geld","",""
"w1746","de.lex.uebung-macht-den-meister","practice makes perfect","Übung macht den Meister","",""
"w1747","de.lex.ohne-fleiss-kein-preis","no pain no gain","ohne Fleiß kein Preis","",""
"w1748","de.lex.morgenstund-hat-gold-im-mund","the early bird catches the worm","Morgenstund hat Gold im Mund","",""
"w1749","de.lex.schmetterlinge-im-bauch-haben","to have butterflies in one's stomach","Schmetterlinge im Bauch haben","",""
"w1750","de.lex.bis-ueber-beide-ohren-verliebt-sein","to be head over heels in love","bis über beide Ohren verliebt sein","",""
"w1751","de.lex.ins-fettnaepfchen-treten","to put one's foot in one's mouth","ins Fettnäpfchen treten","",""
"w1752","de.lex.ganz-ohr-sein","to be all ears","ganz Ohr sein","",""
"w1753","de.lex.die-daumen-druecken","to keep one's fingers crossed","die Daumen drücken","",""
"w1754","de.lex.sich-auf-den-weg-machen","to hit the road","sich auf den Weg machen","",""
"w1755","de.lex.mit-dem-strom-schwimmen","to go with the flow","mit dem Strom schwimmen","",""
"w1756","de.lex.nur-an-der-oberflaeche-kratzen","to scratch the surface","nur an der Oberfläche kratzen","",""
"w1757","de.lex.jemandem-die-kalte-schulter-zeigen","to give someone the cold shoulder","jemandem die kalte Schulter zeigen","",""
"w1758","de.lex.schlafende-hunde-nicht-wecken","to let sleeping dogs lie","schlafende Hunde nicht wecken","",""
"w1759","de.lex.auf-duennem-eis-stehen","to be on thin ice","auf dünnem Eis stehen","",""
"w1760","de.lex.aus-einer-muecke-einen-elefanten-machen","to make a mountain out of a molehill","aus einer Mücke einen Elefanten machen","",""
"w1761","de.lex.in-den-sauren-apfel-beissen","to bite the bullet","in den sauren Apfel beißen","",""
"w1762","de.lex.taten-sagen-mehr-als-worte","actions speak louder than words","Taten sagen mehr als Worte","",""
"w1763","de.lex.wenn-schweine-fliegen-koennen","when pigs fly","wenn Schweine fliegen können","",""
"w1764","de.lex.alle-haende-voll-zu-tun-haben","to have one's hands full","alle Hände voll zu tun haben","",""
"w1765","de.lex.um-es-kurz-zu-fassen","to make a long story short","um es kurz zu fassen","",""
"w1766","de.lex.eine-schoene-stange-geld-kosten","to cost a pretty penny","eine schöne Stange Geld kosten","",""
"w1767","de.lex.den-bund-fuers-leben-schliessen","to tie the knot","den Bund fürs Leben schließen","",""
"w1768","de.lex.feierabend-machen","to call it a day","Feierabend machen","",""
"w1769","de.lex.ein-wolf-im-schafspelz-sein","to be a wolf in sheep's clothing","ein Wolf im Schafspelz sein","",""
"w1770","de.lex.hinter-dem-mond-leben","to be behind the times","hinter dem Mond leben","",""
"w1771","de.lex.auf-derselben-wellenlaenge-sein","to be on the same page","auf derselben Wellenlänge sein","",""
"w1772","de.lex.den-ball-ins-rollen-bringen","to get the ball rolling","den Ball ins Rollen bringen","",""
"w1773","de.lex.alles-auf-eine-karte-setzen","to put all eggs in one basket","alles auf eine Karte setzen","",""
"w1774","de.lex.den-stier-bei-den-hoernern-packen","to take the bull by the horns","den Stier bei den Hörnern packen","",""
"w1775","de.lex.bis-in-die-nacht-arbeiten","to burn the midnight oil","bis in die Nacht arbeiten","",""
"w1776","de.lex.sich-zu-viel-vornehmen","to bite off more than you can chew","sich zu viel vornehmen","",""
"w1777","de.lex.die-fassung-verlieren","to lose one's temper","die Fassung verlieren","",""
"w1778","de.lex.fussball","football / soccer","Fußball","der",""
"w1779","de.lex.basketball","basketball","Basketball","der",""
"w1780","de.lex.volleyball","volleyball","Volleyball","der",""
"w1781","de.lex.tennis","tennis","Tennis","das",""
"w1782","de.lex.schwimmen.swimming","swimming","Schwimmen","das",""
"w1783","de.lex.radfahren","cycling","Radfahren","das",""
"w1784","de.lex.laufen.running","running","Laufen","das",""
"w1785","de.lex.wandern.hiking","hiking","Wandern","das",""
"w1786","de.lex.skifahren","skiing","Skifahren","das",""
"w1787","de.lex.snowboarden","snowboarding","Snowboarden","das",""
"w1788","de.lex.yoga","yoga","Yoga","das",""
"w1789","de.lex.tanzen.dancing","dancing","Tanzen","das",""
"w1790","de.lex.boxen","boxing","Boxen","das",""
"w1791","de.lex.turnen","gymnastics","Turnen","das",""
"w1792","de.lex.schach","chess","Schach","das",""
"w1793","de.lex.lesen.reading","reading","Lesen","das",""
"w1794","de.lex.malen.painting","painting","Malen","das",""
"w1795","de.lex.fotografie","photography","Fotografie","die",""
"w1796","de.lex.kochen.cooking","cooking","Kochen","das",""
"w1797","de.lex.backen.baking","baking","Backen","das",""
"w1798","de.lex.gaertnern","gardening","Gärtnern","das",""
"w1799","de.lex.stricken","knitting","Stricken","das",""
"w1800","de.lex.singen.singing","singing","Singen","das",""
"w1801","de.lex.gitarre","guitar","Gitarre","die",""
"w1802","de.lex.klavier","piano","Klavier","das",""
"w1803","de.lex.geige","violin","Geige","die",""
"w1804","de.lex.schlagzeug","drums","Schlagzeug","das",""
"w1805","de.lex.konzert","concert","Konzert","das",""
"w1806","de.lex.film","film / movie","Film","der",""
"w1807","de.lex.serie","series","Serie","die",""
"w1808","de.lex.folge","episode","Folge","die",""
"w1809","de.lex.brettspiel","board game","Brettspiel","das",""
"w1810","de.lex.videospiel","video game","Videospiel","das",""
"w1811","de.lex.fussball-spielen","to play football","Fußball spielen","",""
"w1812","de.lex.schwimmen-gehen","to go swimming","schwimmen gehen","",""
"w1813","de.lex.joggen-gehen","to go for a run","joggen gehen","",""
"w1814","de.lex.rad-fahren","to go cycling","Rad fahren","",""
"w1815","de.lex.wandern-gehen","to go hiking","wandern gehen","",""
"w1816","de.lex.ski-fahren","to go skiing","Ski fahren","",""
"w1817","de.lex.schach-spielen","to play chess","Schach spielen","",""
"w1818","de.lex.yoga-machen","to do yoga","Yoga machen","",""
"w1819","de.lex.was-sind-deine-hobbys","What are your hobbies?","Was sind deine Hobbys?","",""
"w1820","de.lex.ich-lese-gerne","I like reading.","Ich lese gerne.","",""
"w1821","de.lex.ich-liebe-es-zu-kochen","I love cooking.","Ich liebe es zu kochen.","",""
"w1822","de.lex.ich-gehe-jeden-morgen-joggen","I go jogging every morning.","Ich gehe jeden Morgen joggen.","",""
"w1823","de.lex.bahnfahrkarte","train ticket","Bahnfahrkarte","die",""
"w1824","de.lex.bahnsteig","platform","Bahnsteig","der",""
"w1825","de.lex.bordkarte","boarding pass","Bordkarte","die",""
"w1826","de.lex.koffer","suitcase","Koffer","der",""
"w1827","de.lex.handgepaeck","hand luggage","Handgepäck","das",""
"w1828","de.lex.kasse","checkout (supermarket)","Kasse","die",""
"w1829","de.lex.einkaufswagen","shopping cart","Einkaufswagen","der",""
"w1830","de.lex.preisschild","price tag","Preisschild","das",""
"w1831","de.lex.geschaeftsreise","business trip","Geschäftsreise","die",""
"w1832","de.lex.visitenkarte","business card","Visitenkarte","die",""
"w1833","de.lex.arbeitszeit","working hours","Arbeitszeit","die",""
"w1834","de.lex.umkleidekabine","fitting room","Umkleidekabine","die",""
"w1835","de.lex.notausgang","emergency exit","Notausgang","der",""
"w1836","de.lex.feuerloescher","fire extinguisher","Feuerlöscher","der",""
"w1837","de.lex.feueralarm","fire alarm","Feueralarm","der",""
"w1838","de.lex.sporthalle","sports hall","Sporthalle","die",""
"w1839","de.lex.sportverein","sports club","Sportverein","der",""
"w1840","de.lex.kunstgalerie","art gallery","Kunstgalerie","die",""
"w1841","de.lex.naturschutzgebiet","nature reserve","Naturschutzgebiet","das",""
"w1842","de.lex.wanderweg","hiking trail","Wanderweg","der",""
"w1843","de.lex.berggipfel","mountain top","Berggipfel","der",""
"w1844","de.lex.weltrekord","world record","Weltrekord","der",""
"w1845","de.lex.muttersprache","mother tongue","Muttersprache","die",""
"w1846","de.lex.fremdsprache","foreign language","Fremdsprache","die",""
"w1847","de.lex.sprachkurs","language course","Sprachkurs","der",""
"w1848","de.lex.weihnachtsbaum","Christmas tree","Weihnachtsbaum","der",""
"w1849","de.lex.weihnachtsmarkt","Christmas market","Weihnachtsmarkt","der",""
"w1850","de.lex.osterei","Easter egg","Osterei","das",""
"w1851","de.lex.feuerwerk","fireworks","Feuerwerk","das",""
"w1852","de.lex.kreditkarte","credit card","Kreditkarte","die",""
"w1853","de.lex.bankkonto","bank account","Bankkonto","das",""
"w1854","de.lex.krankenversicherung","health insurance","Krankenversicherung","die",""
"w1855","de.lex.erste-hilfe-set","first aid kit","Erste-Hilfe-Set","das",""
"w1856","de.lex.klimawandel","climate change","Klimawandel","der",""
"w1857","de.lex.treibhauseffekt","greenhouse effect","Treibhauseffekt","der",""
"w1858","de.lex.erneuerbare-energie","renewable energy","erneuerbare Energie","die",""
"w1859","de.lex.solarpanel","solar panel","Solarpanel","das",""
"w1860","de.lex.windkraftanlage","wind turbine","Windkraftanlage","die",""
"w1861","de.lex.co2-fussabdruck","carbon footprint","CO2-Fußabdruck","der",""
"w1862","de.lex.kuenstliche-intelligenz","artificial intelligence","Künstliche Intelligenz","die",""
"w1863","de.lex.maschinelles-lernen","machine learning","maschinelles Lernen","das",""
"w1864","de.lex.virtuelle-realitaet","virtual reality","virtuelle Realität","die",""
"w1865","de.lex.videoanruf","video call","Videoanruf","der",""
"w1866","de.lex.e-mail-adresse","email address","E-Mail-Adresse","die",""
"w1867","de.lex.telefonnummer","phone number","Telefonnummer","die",""
"w1868","de.lex.rueckfahrkarte","return ticket","Rückfahrkarte","die",""
"w1869","de.lex.fensterplatz","window seat","Fensterplatz","der",""
"w1870","de.lex.zimmerservice","room service","Zimmerservice","der",""
"w1871","de.lex.einzelzimmer","single room","Einzelzimmer","das",""
"w1872","de.lex.doppelzimmer","double room","Doppelzimmer","das",""
"w1873","de.lex.gepaeckausgabe","baggage claim","Gepäckausgabe","die",""
"w1874","de.lex.zwischenstopp.stopover","stopover","Zwischenstopp","der",""
"w1875","de.lex.wechselkurs","exchange rate","Wechselkurs","der",""
"w1876","de.lex.reiseversicherung","travel insurance","Reiseversicherung","die",""
"w1877","de.lex.komm","Come! (du)","Komm!","",""
"w1878","de.lex.geh","Go! (du)","Geh!","",""
"w1879","de.lex.warte","Wait! (du)","Warte!","",""
"w1880","de.lex.hoer-auf","Stop! (du)","Hör auf!","",""
"w1881","de.lex.hoer-zu","Listen! (du)","Hör zu!","",""
"w1882","de.lex.schau","Look! (du)","Schau!","",""
"w1883","de.lex.setz-dich","Sit down! (du)","Setz dich!","",""
"w1884","de.lex.steh-auf","Stand up! (du)","Steh auf!","",""
"w1885","de.lex.komm-rein","Come in! (du)","Komm rein!","",""
"w1886","de.lex.sei-ruhig","Be quiet! (du)","Sei ruhig!","",""
"w1887","de.lex.pass-auf","Be careful! (du)","Pass auf!","",""
"w1888","de.lex.hilf-mir","Help me! (du)","Hilf mir!","",""
"w1889","de.lex.lies-das","Read this! (du)","Lies das!","",""
"w1890","de.lex.sprich-langsam","Speak slowly! (du)","Sprich langsam!","",""
"w1891","de.lex.erzaehl-mir","Tell me! (du)","Erzähl mir!","",""
"w1892","de.lex.gib-mir","Give me! (du)","Gib mir!","",""
"w1893","de.lex.nimm-es","Take it! (du)","Nimm es!","",""
"w1894","de.lex.bring-es","Bring it! (du)","Bring es!","",""
"w1895","de.lex.kommt","Come! (ihr)","Kommt!","",""
"w1896","de.lex.wartet","Wait! (ihr)","Wartet!","",""
"w1897","de.lex.seid-ruhig","Be quiet! (ihr)","Seid ruhig!","",""
"w1898","de.lex.helft-mir","Help me! (ihr)","Helft mir!","",""
"w1899","de.lex.kommen-sie-herein","Come in! (Sie)","Kommen Sie herein!","",""
"w1900","de.lex.bitte-warten-sie","Please wait! (Sie)","Bitte warten Sie!","",""
"w1901","de.lex.bitte-setzen-sie-sich","Please sit down! (Sie)","Bitte setzen Sie sich!","",""
"w1902","de.lex.bitte-sprechen-sie-langsam","Please speak slowly! (Sie)","Bitte sprechen Sie langsam!","",""
"w1903","de.lex.bitte-fuellen-sie-das-formular-aus","Please fill in the form! (Sie)","Bitte füllen Sie das Formular aus!","",""
"w1904","de.lex.bitte-unterschreiben-sie-hier","Please sign here! (Sie)","Bitte unterschreiben Sie hier!","",""
"w1905","de.lex.essen-wir-lass-uns-essen","Let's eat!","Essen wir! / Lass uns essen!","",""
"w1906","de.lex.fangen-wir-an","Let's start!","Fangen wir an!","",""
"w1907","de.lex.mach-es-aus","Turn it off! (du)","Mach es aus!","",""
"w1908","de.lex.mach-es-an","Turn it on! (du)","Mach es an!","",""
"w1909","de.lex.raeum-auf","Clean up! (du)","Räum auf!","",""
"w1910","de.lex.zieh-dich-an","Get dressed! (du)","Zieh dich an!","",""
"w1911","de.lex.aktuell","current/topical","aktuell","","False friend: means current/topical, not actual."
"w1912","de.lex.also","so/therefore","also","","False friend: means so/therefore, not also/too."
"w1913","de.lex.bekommen","to get/receive","bekommen","","False friend: means get/receive, not become."
"w1914","de.lex.brief","letter (mail)","Brief","der","False friend: der Brief = letter; brief = kurz."
"w1915","de.lex.eventuell","possibly","eventuell","","False friend: means possibly, not eventually."
"w1916","de.lex.gift","poison","Gift","das","False friend: das Gift = poison, not a present."
"w1917","de.lex.hell","bright/light","hell","","False friend: means bright/light; hell = Hölle."
"w1918","de.lex.gymnasium","high school / grammar school","Gymnasium","das","False friend: das Gymnasium is a type of school, not a gym."
"w1919","de.lex.handy","mobile phone","Handy","das","False friend: das Handy = mobile phone; handy = praktisch."
"w1920","de.lex.komisch","funny/strange","komisch","","False friend: means funny/strange, not comic."
"w1921","de.lex.ordinaer","vulgar","ordinär","","False friend: means vulgar, not ordinary."
"w1922","de.lex.passieren","to happen","passieren","","False friend: means happen; pass by = vorbeigehen."
"w1923","de.lex.sensibel","sensitive (false friend: sensibel)","sensibel","","False friend: means sensitive; sensible = vernünftig."
"w1924","de.lex.sympathisch","likeable","sympathisch","","False friend: means likeable; sympathetic = mitfühlend."
"w1925","de.lex.smoking","tuxedo","Smoking","der","False friend: der Smoking = tuxedo; smoking = Rauchen."
"w1926","de.lex.spenden","to donate","spenden","","False friend: means donate; spend = ausgeben."
"w1927","de.lex.still","quiet (false friend: still)","still","","False friend: means quiet; still/yet = noch."
"w1928","de.lex.wo.where","where","wo","","False friend: wo = where; who = wer."
"w1929","de.lex.see.poetic","sea (formal/poetic)","See","die","die See = sea; der See = lake."
"w1930","de.lex.rat","advice/council","Rat","der","False friend: der Rat = advice/council; rat = Ratte."
"w1931","de.lex.irritieren","to irritate / to confuse","irritieren","","Can mean irritate or confuse."
"w1932","de.lex.wo-warst-du","Where have you been?","Wo warst du?","",""
"w1933","de.lex.ich-war-im-buero","I was at the office.","Ich war im Büro.","",""
"w1934","de.lex.ich-hatte-viel-zu-tun","I had a lot to do.","Ich hatte viel zu tun.","",""
"w1935","de.lex.hattest-du-einen-guten-tag","Did you have a good day?","Hattest du einen guten Tag?","",""
"w1936","de.lex.es-war-anstrengend","It was exhausting.","Es war anstrengend.","",""
"w1937","de.lex.was-hast-du-heute-abend-vor","What are your plans for the evening?","Was hast du heute Abend vor?","",""
"w1938","de.lex.ich-bleibe-zu-hause","I'm staying home.","Ich bleibe zu Hause.","",""
"w1939","de.lex.moechtest-du-mitkommen","Would you like to join us?","Möchtest du mitkommen?","",""
"w1940","de.lex.leider-kann-ich-nicht","Unfortunately I can't.","Leider kann ich nicht.","",""
"w1941","de.lex.vielleicht-beim-naechsten-mal","Maybe next time.","Vielleicht beim nächsten Mal.","",""
"w1942","de.lex.haben-sie-das-in-einer-groesseren-groesse","Do you have this in a larger size?","Haben Sie das in einer größeren Größe?","",""
"w1943","de.lex.ich-moechte-das-anprobieren","I'd like to try this on.","Ich möchte das anprobieren.","",""
"w1944","de.lex.es-passt-perfekt","It fits perfectly.","Es passt perfekt.","",""
"w1945","de.lex.es-ist-etwas-zu-eng","It's a bit too tight.","Es ist etwas zu eng.","",""
"w1946","de.lex.ich-nehme-es","I'll take it.","Ich nehme es.","",""
"w1947","de.lex.kann-ich-mit-karte-zahlen","Can I pay by card?","Kann ich mit Karte zahlen?","",""
"w1948","de.lex.ich-moechte-das-zurueckgeben","I'd like to return this.","Ich möchte das zurückgeben.","",""
"w1949","de.lex.einen-tisch-fuer-zwei-personen-bitte","A table for two, please.","Einen Tisch für zwei Personen, bitte.","",""
"w1950","de.lex.was-empfehlen-sie","What do you recommend?","Was empfehlen Sie?","",""
"w1951","de.lex.ich-bin-vegetarier-vegetarierin","I'm a vegetarian.","Ich bin Vegetarier/Vegetarierin.","",""
"w1952","de.lex.enthaelt-das-gluten","Does this contain gluten?","Enthält das Gluten?","",""
"w1953","de.lex.entschuldigung-wo-ist-der-bahnhof","Excuse me, where is the station?","Entschuldigung, wo ist der Bahnhof?","",""
"w1954","de.lex.es-ist-ungefaehr-10-minuten-zu-fuss","It's about 10 minutes on foot.","Es ist ungefähr 10 Minuten zu Fuß.","",""
"w1955","de.lex.nehmen-sie-die-erste-strasse-links","Take the first street on the left.","Nehmen Sie die erste Straße links.","",""
"w1956","de.lex.ist-es-weit-von-hier","Is it far from here?","Ist es weit von hier?","",""
"w1957","de.lex.welche-linie-nehme-ich","Which line do I take?","Welche Linie nehme ich?","",""
"w1958","de.lex.sie-muessen-am-hauptbahnhof-umsteigen","You need to change at the central station.","Sie müssen am Hauptbahnhof umsteigen.","",""
"w1959","de.lex.ich-habe-eine-reservierung","I have a reservation.","Ich habe eine Reservierung.","",""
"w1960","de.lex.ist-das-fruehstueck-inbegriffen","Is breakfast included?","Ist das Frühstück inbegriffen?","",""
"w1961","de.lex.um-wie-viel-uhr-ist-der-check-out","What time is check-out?","Um wie viel Uhr ist der Check-out?","",""
"w1962","de.lex.wo-tut-es-weh","Where does it hurt?","Wo tut es weh?","",""
"w1963","de.lex.hier-tut-es-weh","It hurts here.","Hier tut es weh.","",""
"w1964","de.lex.ich-brauche-ein-rezept","I need a prescription.","Ich brauche ein Rezept.","",""
"w1965","de.lex.nehmen-sie-medikamente","Are you taking any medication?","Nehmen Sie Medikamente?","",""
"w1966","de.lex.haben-sie-allergien","Do you have any allergies?","Haben Sie Allergien?","",""
"w1967","de.lex.wann-beginnt-die-schicht","When does the shift start?","Wann beginnt die Schicht?","",""
"w1968","de.lex.ich-muss-einen-tag-freinehmen","I need to take a day off.","Ich muss einen Tag freinehmen.","",""
"w1969","de.lex.das-projekt-liegt-im-zeitplan","The project is on track.","Das Projekt liegt im Zeitplan.","",""
"w1970","de.lex.wir-haben-die-frist-verpasst","We missed the deadline.","Wir haben die Frist verpasst.","",""
"w1971","de.lex.kannst-du-mir-den-bericht-schicken","Can you send me the report?","Kannst du mir den Bericht schicken?","",""
"w1972","de.lex.ich-werde-mich-diesbezueglich-bei-dir-melden","I'll get back to you on that.","Ich werde mich diesbezüglich bei dir melden.","",""
"w1973","de.lex.ich-kann-sie-nicht-sehr-gut-hoeren","I can't hear you very well.","Ich kann Sie nicht sehr gut hören.","",""
"w1974","de.lex.mein-akku-ist-fast-leer","My battery is almost dead.","Mein Akku ist fast leer.","",""
"w1975","de.lex.hast-du-versucht-es-aus-und-einzuschalten","Have you tried turning it off and on?","Hast du versucht, es aus- und einzuschalten?","",""
"w1976","de.lex.ich-suche","I'm looking for...","Ich suche...","",""
"w1977","de.lex.koennen-sie-etwas-empfehlen","Can you recommend something?","Können Sie etwas empfehlen?","",""
"w1978","de.lex.das-weiss-ich-leider-nicht","I'm afraid I don't know.","Das weiß ich leider nicht.","",""
"w1979","de.lex.koennten-sie-das-aufschreiben","Could you write that down?","Könnten Sie das aufschreiben?","",""
"w1980","de.lex.wann-schliesst-der-laden","What time does the shop close?","Wann schließt der Laden?","",""
"w1981","de.lex.ist-dieser-platz-besetzt","Is this seat taken?","Ist dieser Platz besetzt?","",""
"w1982","de.lex.wie-lange-lernst-du-schon-deutsch","How long have you been learning German?","Wie lange lernst du schon Deutsch?","",""
"w1983","de.lex.wer","Who?","Wer?","",""
"w1984","de.lex.wen","Whom? (accusative)","Wen?","",""
"w1985","de.lex.wem","To whom? (dative)","Wem?","",""
"w1986","de.lex.wessen","Whose?","Wessen?","",""
"w1987","de.lex.was","What?","Was?","",""
"w1988","de.lex.wo","Where?","Wo?","",""
"w1989","de.lex.wohin","Where to?","Wohin?","",""
"w1990","de.lex.woher","Where from?","Woher?","",""
"w1991","de.lex.wann","When?","Wann?","",""
"w1992","de.lex.warum","Why?","Warum?","",""
"w1993","de.lex.wie","How?","Wie?","",""
"w1994","de.lex.wie-viel","How much?","Wie viel?","",""
"w1995","de.lex.wie-viele","How many?","Wie viele?","",""
"w1996","de.lex.wie-lange","How long?","Wie lange?","",""
"w1997","de.lex.wie-oft","How often?","Wie oft?","",""
"w1998","de.lex.welcher","Which? (m)","Welcher?","",""
"w1999","de.lex.welche","Which? (f)","Welche?","",""
"w2000","de.lex.welches","Which? (n)","Welches?","",""
"w2001","de.lex.was-fuer-ein","What kind of?","Was für ein?","",""
"w2002","de.lex.womit","With what?","Womit?","",""
"w2003","de.lex.worueber","About what?","Worüber?","",""
"w2004","de.lex.wofuer","For what?","Wofür?","",""
"w2005","de.lex.mit-wem","With whom?","Mit wem?","",""
"w2006","de.lex.wie-heisst-du","What is your name?","Wie heißt du?","",""
"w2007","de.lex.wo-wohnst-du","Where do you live?","Wo wohnst du?","",""
"w2008","de.lex.was-machst-du","What do you do?","Was machst du?","",""
"w2009","de.lex.wie-alt-bist-du","How old are you?","Wie alt bist du?","",""
"w2010","de.lex.wohin-gehst-du","Where are you going?","Wohin gehst du?","",""
"w2011","de.lex.wann-faengt-es-an","When does it start?","Wann fängt es an?","",""
"w2012","de.lex.warum-kommst-du-zu-spaet","Why are you late?","Warum kommst du zu spät?","",""
"w2013","de.lex.wie-lange-bist-du-schon-hier","How long have you been here?","Wie lange bist du schon hier?","",""
"w2014","de.lex.wie-viele-leute-sind-da","How many people are there?","Wie viele Leute sind da?","",""
