"id","lexeme_id","english","target","article","hint"
"w0621","de.lex.leinen","linen","Leinen","das","Sounds like ""linen""."
"w0622","de.lex.guertel","belt / girdle","Gürtel","der","Sounds like ""girdle""."
"w0623","de.lex.keller","cellar / basement","Keller","der","Hook: cellar. Latin cellarium: cellar → Keller."
"w0624","de.lex.kammer","chamber / small room","Kammer","die","Hook: chamber. Latin camera: chamber Yes, the camera was once a room!"
"w0625","de.lex.halle","hall","Halle","die","Sounds like ""hall""."
"w0626","de.lex.turm","tower","Turm","der","Hook: tower. Latin turris: tower → Turm."
"w0627","de.lex.giebel","gable","Giebel","der","Sounds like ""gable""."
"w0628","de.lex.hammer","hammer","Hammer","der","Near-identical to English ""hammer""."
"w0629","de.lex.saege","saw","Säge","die","Sounds like ""saw""."
"w0630","de.lex.bohren","to drill / to bore","bohren","","Hook: bore. A boring tool bores holes: bore → bohren."
"w0631","de.lex.ofen","oven / stove","Ofen","der","Sounds like ""oven""."
"w0632","de.lex.herd","stove / cooker / hearth","Herd","der","Hook: hearth. hearth : the fire at the heart of the home."
"w0633","de.lex.kamin","fireplace / chimney","Kamin","der","Hook: chimney. Latin caminus: chimney → Kamin."
"w0634","de.lex.rauch","smoke","Rauch","der","Hook: reek. Smoke reeks: Rauch - reek. Reykjavik = smoky bay!"
"w0635","de.lex.asche","ash","Asche","die","Sounds like ""ash""."
"w0636","de.lex.kohle","coal","Kohle","die","Hook: coal. coal Also slang for money!"
"w0637","de.lex.flamme","flame","Flamme","die","Sounds like ""flame""."
"w0638","de.lex.bohne","bean","Bohne","die","Sounds like ""bean""."
"w0639","de.lex.kohl","cabbage","Kohl","der","Hook: coleslaw. English cole (old word for cabbage): coleslaw = cabbage salad."
"w0640","de.lex.kirsche","cherry","Kirsche","die","Hook: cherry. Latin cerasus behind both: cherry → Kirsche."
"w0641","de.lex.beere","berry","Beere","die","Sounds like ""berry""."
"w0642","de.lex.erdbeere","strawberry","Erdbeere","die","Hook: earth-berry. Erd (earth) + Beere (berry): the berry that grows on the ground."
"w0643","de.lex.zitrone","lemon","Zitrone","die","Hook: citron. The citrus family: citron → Zitrone."
"w0644","de.lex.nudel","noodle / pasta","Nudel","die","Hook: noodle. English borrowed noodle FROM German!"
"w0645","de.lex.reis","rice","Reis","der","Sounds like ""rice""."
"w0646","de.lex.roggen","rye","Roggen","der","Sounds like ""rye""."
"w0647","de.lex.quark","quark (cheese)","Quark","der","Hook: Quark. English borrowed it: even the physics particle was named after it."
"w0648","de.lex.schinken","ham","Schinken","der","Hook: shank. English shank = the leg cut of meat."
"w0649","de.lex.sauer","sour","sauer","","Hook: sour. sour : sauerkraut crossed into English whole."
"w0650","de.lex.mild","mild","mild","","Hook: mild. Identical: mild → mild."
"w0651","de.lex.frisch","fresh","frisch","","Sounds like ""fresh""."
"w0652","de.lex.faul","rotten / lazy","faul","","Hook: foul. foul : it means both rotten AND lazy. A foul deal is ein fauler Deal."
"w0653","de.lex.roh","raw","roh","","Sounds like ""raw""."
"w0654","de.lex.fett","fat (adjective)","fett","","Sounds like ""fat""."
"w0655","de.lex.mager","meager / lean","mager","","Sounds like ""meager""."
"w0656","de.lex.schlank","slim / slender","schlank","","Hook: lanky. The slim root: lank → schlank."
"w0657","de.lex.fest","firm / solid / fixed","fest","","Hook: fast. English fast originally meant firm: steadfast, hold fast. German kept that."
"w0658","de.lex.lose","loose","lose","","Sounds like ""loose""."
"w0659","de.lex.eben","even / level / flat","eben","","Sounds like ""even""."
"w0660","de.lex.flach","flat","flach","","Sounds like ""flat""."
"w0661","de.lex.sanft","soft / gentle","sanft","","Sounds like ""soft""."
"w0662","de.lex.nackt","naked","nackt","","Sounds like ""naked""."
"w0663","de.lex.blind","blind","blind","","Hook: blind. Identical spelling: blind → blind."
"w0664","de.lex.lahm","lame","lahm","","Hook: lame. lame : also lame in the slang sense."
"w0665","de.lex.rund","round","rund","","Sounds like ""round""."
"w0666","de.lex.hohl","hollow","hohl","","Sounds like ""hollow""."
"w0667","de.lex.doppelt","double","doppelt","","Sounds like ""double""."
"w0668","de.lex.gleich","equal / same / right away","gleich","","Hook: alike. A-like = ge-lich: the same word in two disguises. Bis gleich = see you in."
"w0669","de.lex.spitz","pointed / sharp-tipped","spitz","","Hook: spitz. The spitz dog breed has pointed ears: English borrowed the word."
"w0670","de.lex.stumpf","blunt / dull","stumpf","","Hook: stump. Blunt like a stump: p→pf at the end."
"w0671","de.lex.mut","courage","Mut","der","Hook: mood. Old English mod = spirit, courage. Mut = courage; mood is its faded cousin."
"w0672","de.lex.sorge","worry / care","Sorge","die","Sounds like ""sorrow""."
"w0673","de.lex.scham","shame","Scham","die","Sounds like ""shame""."
"w0674","de.lex.trauer","mourning / grief","Trauer","die","Hook: dreary. Old English dreorig = sorrowful: dreary - traurig."
"w0675","de.lex.traurig","sad","traurig","","Hook: dreary. Old English dreorig = sad, bloody: dreary → traurig."
"w0676","de.lex.trost","comfort / consolation","Trost","der","Hook: trust. Trost and trust share a root: comfort is what you can lean on."
"w0677","de.lex.freude","joy","Freude","die","Hook: frolic. Frolic came from the same root as fröhlich and Freude."
"w0678","de.lex.froehlich","merry / cheerful","fröhlich","","Hook: frolic. English frolic = Dutch vrolijk = German fröhlich."
"w0679","de.lex.magen","stomach","Magen","der","Hook: maw. English maw = an animal's stomach."
"w0680","de.lex.teil","part / share","Teil","der","Hook: deal. Old English dael = part: a great deal."
"w0681","de.lex.teilen","to share / to divide","teilen","","Hook: deal. A card dealer deals = shares out the cards."
"w0682","de.lex.spinnen","to spin","spinnen","","Hook: spin. spin Du spinnst! = you are crazy (your head is spinning)."
"w0683","de.lex.sinken","to sink","sinken","","Sounds like ""sink""."
"w0684","de.lex.schwingen","to swing","schwingen","","Sounds like ""swing""."
"w0685","de.lex.wringen","to wring","wringen","","Sounds like ""wring""."
"w0686","de.lex.winden","to wind / to twist","winden","","Hook: wind. wind : a winding road."
"w0687","de.lex.melken","to milk","melken","","Sounds like ""milk""."
"w0688","de.lex.mahlen","to grind","mahlen","","Hook: mill / meal. mahlen - mill: ground grain = meal."
"w0689","de.lex.brauen","to brew","brauen","","Hook: brew. brew : Brauerei = brewery."
"w0690","de.lex.braten","to roast / to fry","braten","","Hook: bratwurst. English borrowed Bratwurst: the roast-sausage."
"w0691","de.lex.tauen","to thaw","tauen","","Sounds like ""thaw""."
"w0692","de.lex.streuen","to strew / to scatter","streuen","","Sounds like ""strew""."
"w0693","de.lex.treten","to tread / to step / to kick","treten","","Sounds like ""tread""."
"w0694","de.lex.wiegen","to weigh","wiegen","","Sounds like ""weigh""."
"w0695","de.lex.sparen","to save (money) / to spare","sparen","","Hook: spare. To spare money = to save it. Sparkasse = savings bank."
"w0696","de.lex.schwellen","to swell","schwellen","","Sounds like ""swell""."
"w0697","de.lex.schrumpfen","to shrink","schrumpfen","","Hook: shrink. The shr- pair: shrink → schrumpfen."
"w0698","de.lex.schraube","screw","Schraube","die","Sounds like ""screw""."
"w0699","de.lex.fuchs","fox","Fuchs","der","Sounds like ""fox""."
"w0700","de.lex.krebs","crab / cancer","Krebs","der","Hook: crab. crab : also cancer, via the zodiac Crab."
"w0701","de.lex.wurm","worm","Wurm","der","Sounds like ""worm""."
"w0702","de.lex.laus","louse","Laus","die","Hook: louse. louse : lousy!"
"w0703","de.lex.affe","ape / monkey","Affe","der","Sounds like ""ape""."
"w0704","de.lex.hase","hare","Hase","der","Sounds like ""hare""."
"w0705","de.lex.hirsch","stag / deer","Hirsch","der","Hook: hart. English hart = stag: all the White Hart pubs."
"w0706","de.lex.ochse","ox","Ochse","der","Sounds like ""ox""."
"w0707","de.lex.fohlen","foal","Fohlen","das","Sounds like ""foal""."
"w0708","de.lex.fluegel","wing","Flügel","der","Hook: fly. The Flügel is the fly-er; also a grand piano (winged shape)."
"w0709","de.lex.nest","nest","Nest","das","Hook: Nest. Identical: Nest → Nest."
"w0710","de.lex.montag","Monday","Montag","der","Hook: Monday. Moon-day in both languages: Mond + Tag."
"w0711","de.lex.donnerstag","Thursday","Donnerstag","der","Hook: Thursday. Thunder-day: Thor's day in both languages."
"w0712","de.lex.freitag","Friday","Freitag","der","Hook: Friday. The goddess Frigg / Freya's day in both."
"w0713","de.lex.sonntag","Sunday","Sonntag","der","Hook: Sunday. Sun-day: Sonne + Tag."
"w0714","de.lex.hier","here","hier","","Sounds like ""here""."
"w0715","de.lex.unter","under / below","unter","","Sounds like ""under""."
"w0716","de.lex.vor","before / in front of","vor","","Hook: fore. before, forecast: vor - fore."
"w0717","de.lex.hinter","behind","hinter","","Hook: hind. behind, hindsight: hinter - hind."
"w0718","de.lex.gegen","against","gegen","","Hook: against. Old English ongegn: gegen - against."
"w0719","de.lex.zwischen","between","zwischen","","Hook: between. Both are built on TWO: zwei, twain→between."
"w0720","de.lex.mit","with","mit","","Hook: mid. Old English mid = with: amid = in the middle, with."
"w0721","de.lex.bei","by / at (someone's place)","bei","","Hook: by. by : bei mir = at my place, by me."
"w0722","de.lex.in","in","in","","Hook: in. Identical: in → in."
"w0723","de.lex.so","so","so","","Hook: so. Identical: so → so."
"w0724","de.lex.sehr","very","sehr","","Hook: sore. Old English sare = very: sore afraid in the King James Bible."
"w0725","de.lex.auf.open","up (direction / open)","auf","","Hook: up. The picture matches: aufstehen = stand up, aufmachen = open up."
"w0726","de.lex.mittwoch","Wednesday","Mittwoch","der","Hook: mid-week. Mittwoch literally = midweek. English Wednesday hides Woden instead."
"w0727","de.lex.staubsauger","vacuum cleaner","Staubsauger","der","Hook: dust-sucker. Staub (dust) + Sauger (sucker): says exactly what it does."
"w0728","de.lex.kuehlschrank","refrigerator","Kühlschrank","der","Hook: cool-cupboard. Kühl (cool) + Schrank (cupboard)."
"w0729","de.lex.gluehbirne","light bulb","Glühbirne","die","Hook: glow-pear. Glüh (glow) + Birne (pear): a pear that glows!"
"w0730","de.lex.flugzeug.airplane","airplane","Flugzeug","das","Hook: flight-stuff. Flug (flight) + Zeug (stuff, gear)."
"w0731","de.lex.spielzeug","toy","Spielzeug","das","Hook: play-stuff. Spiel (play) + Zeug (stuff)."
"w0732","de.lex.werkzeug","tool","Werkzeug","das","Hook: work-stuff. Werk (work) + Zeug (stuff)."
"w0733","de.lex.feuerzeug","lighter","Feuerzeug","das","Hook: fire-stuff. Feuer (fire) + Zeug (stuff)."
"w0734","de.lex.krankenwagen","ambulance","Krankenwagen","der","Hook: sick-wagon. Kranken (sick) + Wagen (wagon)."
"w0735","de.lex.schildkroete","turtle / tortoise","Schildkröte","die","Hook: shield-toad. Schild (shield) + Kröte (toad): unforgettable."
"w0736","de.lex.fledermaus","bat (animal)","Fledermaus","die","Hook: flutter-mouse. Fleder (flutter) + Maus (mouse). Die Fledermaus, the operetta!"
"w0737","de.lex.waschbaer","raccoon","Waschbär","der","Hook: wash-bear. Wasch (wash) + Bär (bear): it looks like it washes its food."
"w0738","de.lex.faultier","sloth (animal)","Faultier","das","Hook: lazy-animal. Faul (lazy) + Tier (animal)."
"w0739","de.lex.stinktier","skunk","Stinktier","das","Hook: stink-animal. Stinkt + Tier: no explanation needed."
"w0740","de.lex.nilpferd","hippopotamus","Nilpferd","das","Hook: Nile-horse. Nil + Pferd (horse): same idea as the Greek river-horse."
"w0741","de.lex.meerschweinchen","guinea pig","Meerschweinchen","das","Hook: little sea-pig. Meer (sea) + Schweinchen (piglet): it came over the sea."
"w0742","de.lex.zahnfleisch","gums","Zahnfleisch","das","Hook: tooth-flesh. Zahn (tooth) + Fleisch (flesh)."
"w0743","de.lex.scheinwerfer","headlight","Scheinwerfer","der","Hook: shine-thrower. Schein (shine) + Werfer (thrower): it throws light."
"w0744","de.lex.mauer.outdoor","wall (freestanding / outdoor)","Mauer","die","Hook: mural. Latin murus: a mural is a wall painting. The Berlin Wall = die Berliner."
"w0745","de.lex.rad","wheel","Rad","das","Hook: radial / radius. A wheel is radial; Fahrrad = ride-wheel = bicycle."
"w0746","de.lex.fahrrad.bicycle","bicycle","Fahrrad","das","Hook: ride-wheel. Fahr (ride) + Rad (wheel): says what it is."
"w0747","de.lex.kummer","worry / grief","Kummer","der","Hook: encumber. To be encumbered = weighed down: Kummer is that weight on the soul."
"w0748","de.lex.insel","island","Insel","die","Hook: insular / peninsula. Latin insula: insular thinking = island thinking."
"w0749","de.lex.kueste","coast","Küste","die","Hook: coast. Latin costa (rib, side): coast → Küste."
"w0750","de.lex.welle","wave (water)","Welle","die","Hook: well up. Water wells up in waves: the w- start helps."
"w0751","de.lex.hotel","hotel","Hotel","das","Hook: Hotel. International word: nearly identical in English."
"w0752","de.lex.restaurant","restaurant","Restaurant","das","Hook: Restaurant. International word: nearly identical in English."
"w0753","de.lex.cafe.cafe","café","Café","das","Hook: cafe. International word: nearly identical in English."
"w0754","de.lex.bar","bar","Bar","die","Hook: bar. International word: nearly identical in English."
"w0755","de.lex.taxi","taxi","Taxi","das","Hook: Taxi. International word: nearly identical in English."
"w0756","de.lex.bus","bus","Bus","der","Hook: bus. International word: nearly identical in English."
"w0757","de.lex.auto","car / automobile","Auto","das","Hook: car / automobile. International word: nearly identical in English."
"w0758","de.lex.radio","radio","Radio","das","Hook: Radio. International word: nearly identical in English."
"w0759","de.lex.computer","computer","Computer","der","Hook: Computer. International word: nearly identical in English."
"w0760","de.lex.internet","internet","Internet","das","Hook: Internet. International word: nearly identical in English."
"w0761","de.lex.telefon.telephone","telephone","Telefon","das","Hook: telephone. International word: nearly identical in English."
"w0762","de.lex.kamera","camera","Kamera","die","Hook: camera. International word: nearly identical in English."
"w0763","de.lex.foto","photo","Foto","das","Hook: photo. International word: nearly identical in English."
"w0764","de.lex.film","film / movie","Film","der","Hook: Film / movie. International word: nearly identical in English."
"w0765","de.lex.musik","music","Musik","die","Hook: music. International word: nearly identical in English."
"w0766","de.lex.konzert","concert","Konzert","das","Hook: concert. International word: nearly identical in English."
"w0767","de.lex.theater.theatre","theatre","Theater","das","Hook: theatre. International word: nearly identical in English."
"w0768","de.lex.museum","museum","Museum","das","Hook: Museum. International word: nearly identical in English."
"w0769","de.lex.park","park","Park","der","Hook: Park. International word: nearly identical in English."
"w0770","de.lex.bank","bank","Bank","die","Hook: Bank. Same word. Careful: die Bank also means a bench (plural Bänke)!"
"w0771","de.lex.polizei","police","Polizei","die","Hook: police. International word: nearly identical in English."
"w0772","de.lex.universitaet","university","Universität","die","Hook: university. International word: nearly identical in English."
"w0773","de.lex.student","student","Student","der","Hook: Student. International word: nearly identical in English."
"w0774","de.lex.professor","professor","Professor","der","Hook: Professor. International word: nearly identical in English."
"w0775","de.lex.doktor","doctor (title)","Doktor","der","Hook: doctor (title). International word: nearly identical in English."
"w0776","de.lex.medizin","medicine","Medizin","die","Hook: medicine. International word: nearly identical in English."
"w0777","de.lex.familie","family","Familie","die","Hook: family. International word: nearly identical in English."
"w0778","de.lex.person","person","Person","die","Hook: Person. International word: nearly identical in English."
"w0779","de.lex.nation","nation","Nation","die","Hook: Nation. International word: nearly identical in English."
"w0780","de.lex.kultur","culture","Kultur","die","Hook: culture. International word: nearly identical in English."
"w0781","de.lex.natur","nature","Natur","die","Hook: nature. International word: nearly identical in English."
"w0782","de.lex.sport","sport","Sport","der","Hook: Sport. International word: nearly identical in English."
"w0783","de.lex.fussball","football / soccer","Fußball","der","Hook: foot + ball. Fuß + Ball: literally football - and it means soccer."
"w0784","de.lex.tennis","tennis","Tennis","das","Hook: Tennis. International word: nearly identical in English."
"w0785","de.lex.golf","golf","Golf","das","Hook: Golf. International word: nearly identical in English."
"w0786","de.lex.hobby","hobby","Hobby","das","Hook: Hobby. International word: nearly identical in English."
"w0787","de.lex.party","party","Party","die","Hook: Party. International word: nearly identical in English."
"w0788","de.lex.baby","baby","Baby","das","Hook: Baby. International word: nearly identical in English."
"w0789","de.lex.ticket","ticket","Ticket","das","Hook: Ticket. International word: nearly identical in English."
"w0790","de.lex.idee","idea","Idee","die","Hook: idea. International word: nearly identical in English."
"w0791","de.lex.problem","problem","Problem","das","Hook: Problem. International word: nearly identical in English."
"w0792","de.lex.projekt","project","Projekt","das","Hook: project. International word: nearly identical in English."
"w0793","de.lex.plan","plan","Plan","der","Hook: Plan. International word: nearly identical in English."
"w0794","de.lex.programm","program","Programm","das","Hook: program. International word: nearly identical in English."
"w0795","de.lex.papier","paper","Papier","das","Hook: paper. International word: nearly identical in English."
"w0796","de.lex.karte","card / map","Karte","die","Hook: card. die Karte = card, ticket, menu AND map: one word, many uses."
"w0797","de.lex.adresse","address","Adresse","die","Hook: address. International word: nearly identical in English."
"w0798","de.lex.nummer.number-of-a-house","number (of a house, phone)","Nummer","die","Hook: number. International word: nearly identical in English."
"w0799","de.lex.minute","minute","Minute","die","Hook: Minute. International word: nearly identical in English."
"w0800","de.lex.sekunde","second (time)","Sekunde","die","Hook: second (time). International word: nearly identical in English."
"w0801","de.lex.moment","moment","Moment","der","Hook: Moment. International word: nearly identical in English."
"w0802","de.lex.situation","situation","Situation","die","Hook: Situation. International word: nearly identical in English."
"w0803","de.lex.information","information","Information","die","Hook: Information. International word: nearly identical in English."
"w0804","de.lex.organisation","organisation","Organisation","die","Hook: Organisation. International word: nearly identical in English."
"w0805","de.lex.diskussion","discussion","Diskussion","die","Hook: discussion. International word: nearly identical in English."
"w0806","de.lex.interesse","interest","Interesse","das","Hook: interest. International word: nearly identical in English."
"w0807","de.lex.gitarre","guitar","Gitarre","die","Hook: guitar. International word: nearly identical in English."
"w0808","de.lex.oper","opera","Oper","die","Hook: opera. International word: nearly identical in English."
"w0809","de.lex.salat.lettuce-plant","lettuce","Salat","der","Hook: leafy lettuce; the prepared dish has its own entry."
"w0810","de.lex.tomate","tomato","Tomate","die","Hook: tomato. International word: nearly identical in English."
"w0811","de.lex.banane","banana","Banane","die","Hook: banana. International word: nearly identical in English."
"w0812","de.lex.schokolade","chocolate","Schokolade","die","Hook: chocolate. International word: nearly identical in English."
"w0813","de.lex.kaffee","coffee","Kaffee","der","Hook: coffee. International word: nearly identical in English."
"w0814","de.lex.tee","tea","Tee","der","Hook: tea. International word: nearly identical in English."
"w0815","de.lex.januar","January","Januar","der","Hook: January. International word: nearly identical in English."
"w0816","de.lex.februar","February","Februar","der","Hook: February. International word: nearly identical in English."
"w0817","de.lex.maerz","March","März","der","Hook: March. International word: nearly identical in English."
"w0818","de.lex.april","April","April","der","Hook: April. International word: nearly identical in English."
"w0819","de.lex.mai","May","Mai","der","Hook: May. International word: nearly identical in English."
"w0820","de.lex.juni","June","Juni","der","Hook: June. International word: nearly identical in English."
"w0821","de.lex.juli","July","Juli","der","Hook: July. International word: nearly identical in English."
"w0822","de.lex.august","August","August","der","Hook: August. International word: nearly identical in English."
"w0823","de.lex.september","September","September","der","Hook: September. International word: nearly identical in English."
"w0824","de.lex.oktober","October","Oktober","der","Hook: October. International word: nearly identical in English."
"w0825","de.lex.november","November","November","der","Hook: November. International word: nearly identical in English."
"w0826","de.lex.dezember","December","Dezember","der","Hook: December. International word: nearly identical in English."
"w0827","de.lex.interessant","interesting","interessant","","Hook: interesting. International word: nearly identical in English."
"w0828","de.lex.modern","modern","modern","","Hook: modern. International word: nearly identical in English."
"w0829","de.lex.international","international","international","","Hook: international. international word: nearly identical in English."
"w0830","de.lex.direkt","direct","direkt","","Hook: direct. International word: nearly identical in English."
"w0831","de.lex.perfekt","perfect","perfekt","","Hook: perfect. International word: nearly identical in English."
"w0832","de.lex.extrem","extreme","extrem","","Hook: extreme. International word: nearly identical in English."
"w0833","de.lex.aktiv","active","aktiv","","Hook: active. International word: nearly identical in English."
"w0834","de.lex.kreativ","creative","kreativ","","Hook: creative. International word: nearly identical in English."
"w0835","de.lex.positiv","positive","positiv","","Hook: positive. International word: nearly identical in English."
"w0836","de.lex.negativ","negative","negativ","","Hook: negative. International word: nearly identical in English."
"w0837","de.lex.weib","wife / woman (archaic, coarse today)","Weib","das","Hook: wife. Sound shift: v→b."
